experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp1,Persistent Plastic Graph MNIST Prototype,experiments/experiment1,experiments/experiment1/.DS_Store,unknown,,8196,2026-05-02T07:40:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_holdout_compositions_from_seen_primitives.png,plot,.png,82636,2026-05-04T23:04:20,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_holdout_one_step_unseen_primitives.png,plot,.png,129567,2026-05-04T23:04:20,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_holdout_routes_requiring_unseen_primitives.png,plot,.png,111716,2026-05-04T23:04:21,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_0.375.png,plot,.png,48260,2026-05-04T23:04:12,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_0.5.png,plot,.png,47830,2026-05-04T23:04:13,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_0.75.png,plot,.png,47972,2026-05-04T23:04:13,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_1.0.png,plot,.png,47648,2026-05-04T23:04:14,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_0.375.png,plot,.png,46980,2026-05-04T23:04:14,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_0.5.png,plot,.png,46411,2026-05-04T23:04:15,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_0.75.png,plot,.png,46432,2026-05-04T23:04:15,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_1.0.png,plot,.png,45967,2026-05-04T23:04:16,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_0.375.png,plot,.png,48402,2026-05-04T23:04:18,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_0.5.png,plot,.png,48066,2026-05-04T23:04:19,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_0.75.png,plot,.png,48223,2026-05-04T23:04:19,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_1.0.png,plot,.png,47858,2026-05-04T23:04:20,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_0.375.png,plot,.png,47278,2026-05-04T23:04:16,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_0.5.png,plot,.png,46798,2026-05-04T23:04:17,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_0.75.png,plot,.png,46947,2026-05-04T23:04:17,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_1.0.png,plot,.png,46639,2026-05-04T23:04:18,heatmap plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/progress.jsonl,jsonl,.jsonl,2907,2026-05-04T23:04:22,progress log,low,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/runs.csv,summary_csv,.csv,2467,2026-05-04T23:04:06,run manifest,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/true_holdout_generalization_summary.csv,summary_csv,.csv,21453,2026-05-04T23:04:06,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/validation_report.md,validation,.md,1079,2026-05-04T23:04:23,validation report,high,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/validation_results.json,json,.json,1468,2026-05-04T23:04:23,validation result data,low,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis13.zip,unknown,.zip,3102436,2026-05-05T07:04:26,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/README.md,readme,.md,11919,2026-05-04T22:28:10,experiment overview and run notes,medium,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/requirements.txt,config,.txt,24,2026-05-04T22:28:10,dependency manifest,low,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/run_experiment13.py,script,.py,67737,2026-05-04T22:28:10,experiment runner,low,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/start_exp13.ps1,script,.ps1,1398,2026-05-04T22:28:10,launch script,low,Indexed from local filesystem; interpretation pending human/thread review.
exp13,"Experiment 13 - Breaking Point, Context Corruption, and Continuous Front-End Bridge",experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/validate_exp13.py,code,.py,7929,2026-05-04T22:28:10,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756.zip","unknown",".zip","786312","2026-05-07T07:10:20","supporting artifact","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_ablation_metrics.csv","summary",".csv","20830","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_budget_consolidation.csv","summary",".csv","7462","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_config.json","json",".json","956","2026-05-06T21:47:56","run manifest or validation data","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_context_corruption.csv","summary",".csv","46574","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_freeze_plasticity.csv","summary",".csv","3624","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_lesion_metrics.csv","summary",".csv","3942","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_metrics.csv","summary",".csv","1547153","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_report.md","report",".md","24601","2026-05-07T06:01:19","analysis or experiment report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_runs.csv","summary",".csv","2821","2026-05-06T21:47:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_summary.csv","summary",".csv","41186","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_variant_metrics.csv","summary",".csv","17784","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/experiment_report.md","report",".md","24601","2026-05-07T06:01:19","analysis or experiment report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/metrics.csv","summary",".csv","1547153","2026-05-07T06:01:17","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_budget_consolidation.png","plot",".png","52521","2026-05-07T06:01:18","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_composition_accuracy.png","plot",".png","92099","2026-05-07T06:01:17","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_context_confusion.png","plot",".png","62400","2026-05-07T06:01:18","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_lesion_sensitivity.png","plot",".png","74959","2026-05-07T06:01:18","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_recurrence_ablation.png","plot",".png","64130","2026-05-07T06:01:18","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_route_table_accuracy.png","plot",".png","65957","2026-05-07T06:01:17","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/progress.jsonl","json",".jsonl","1677038","2026-05-07T06:01:19","run manifest or validation data","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/run_manifest.json","json",".json","8707","2026-05-06T21:47:56","run manifest or validation data","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/validation_report.md","validation",".md","3543","2026-05-07T07:09:22","validation report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/validation_results.json","json",".json","4881","2026-05-07T07:09:22","run manifest or validation data","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_ablation_metrics.csv","summary",".csv","12204","2026-05-06T21:32:52","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_budget_consolidation.csv","summary",".csv","7197","2026-05-06T21:32:52","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_config.json","json",".json","636","2026-05-06T21:32:42","run manifest or validation data","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_context_corruption.csv","summary",".csv","14929","2026-05-06T21:32:52","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_freeze_plasticity.csv","summary",".csv","3461","2026-05-06T21:32:52","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_lesion_metrics.csv","summary",".csv","3786","2026-05-06T21:32:52","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_metrics.csv","summary",".csv","73694","2026-05-06T21:32:51","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_report.md","report",".md","24542","2026-05-06T21:32:53","analysis or experiment report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_runs.csv","summary",".csv","2821","2026-05-06T21:32:42","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_summary.csv","summary",".csv","30838","2026-05-06T21:32:51","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_variant_metrics.csv","summary",".csv","9201","2026-05-06T21:32:52","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/experiment_report.md","report",".md","24542","2026-05-06T21:32:53","analysis or experiment report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/metrics.csv","summary",".csv","73694","2026-05-06T21:32:51","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_budget_consolidation.png","plot",".png","56397","2026-05-06T21:32:53","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_composition_accuracy.png","plot",".png","107242","2026-05-06T21:32:52","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_context_confusion.png","plot",".png","68025","2026-05-06T21:32:53","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_lesion_sensitivity.png","plot",".png","76682","2026-05-06T21:32:53","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_recurrence_ablation.png","plot",".png","71518","2026-05-06T21:32:53","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_route_table_accuracy.png","plot",".png","64810","2026-05-06T21:32:52","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/progress.jsonl","json",".jsonl","88081","2026-05-06T21:32:53","run manifest or validation data","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/run_manifest.json","json",".json","8324","2026-05-06T21:32:42","run manifest or validation data","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/validation_report.md","validation",".md","3543","2026-05-06T21:33:09","validation report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/validation_results.json","json",".json","4881","2026-05-06T21:33:09","run manifest or validation data","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_ablation_metrics.csv","summary",".csv","14775","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
